Series ID,Year,Period,Label,Value, City
LAUCT342100000000003,1990,M01,1990 Jan,8.3, Elizabeth
LAUCT342100000000003,1990,M02,1990 Feb,8.1, Elizabeth
LAUCT342100000000003,1990,M03,1990 Mar,8.2, Elizabeth
LAUCT342100000000003,1990,M04,1990 Apr,8.0, Elizabeth
LAUCT342100000000003,1990,M05,1990 May,8.4, Elizabeth
LAUCT342100000000003,1990,M06,1990 Jun,8.5, Elizabeth
LAUCT342100000000003,1990,M07,1990 Jul,9.3, Elizabeth
LAUCT342100000000003,1990,M08,1990 Aug,8.9, Elizabeth
LAUCT342100000000003,1990,M09,1990 Sep,9.4, Elizabeth
LAUCT342100000000003,1990,M10,1990 Oct,9.2, Elizabeth
LAUCT342100000000003,1990,M11,1990 Nov,9.4, Elizabeth
LAUCT342100000000003,1990,M12,1990 Dec,9.4, Elizabeth
LAUCT342100000000003,1991,M01,1991 Jan,11.3, Elizabeth
LAUCT342100000000003,1991,M02,1991 Feb,11.0, Elizabeth
LAUCT342100000000003,1991,M03,1991 Mar,11.1, Elizabeth
LAUCT342100000000003,1991,M04,1991 Apr,10.3, Elizabeth
LAUCT342100000000003,1991,M05,1991 May,11.1, Elizabeth
LAUCT342100000000003,1991,M06,1991 Jun,11.1, Elizabeth
LAUCT342100000000003,1991,M07,1991 Jul,11.3, Elizabeth
LAUCT342100000000003,1991,M08,1991 Aug,11.0, Elizabeth
LAUCT342100000000003,1991,M09,1991 Sep,11.0, Elizabeth
LAUCT342100000000003,1991,M10,1991 Oct,11.6, Elizabeth
LAUCT342100000000003,1991,M11,1991 Nov,11.9, Elizabeth
LAUCT342100000000003,1991,M12,1991 Dec,12.2, Elizabeth
LAUCT342100000000003,1992,M01,1992 Jan,13.2, Elizabeth
LAUCT342100000000003,1992,M02,1992 Feb,13.7, Elizabeth
LAUCT342100000000003,1992,M03,1992 Mar,13.3, Elizabeth
LAUCT342100000000003,1992,M04,1992 Apr,13.0, Elizabeth
LAUCT342100000000003,1992,M05,1992 May,14.0, Elizabeth
LAUCT342100000000003,1992,M06,1992 Jun,14.8, Elizabeth
LAUCT342100000000003,1992,M07,1992 Jul,15.4, Elizabeth
LAUCT342100000000003,1992,M08,1992 Aug,14.6, Elizabeth
LAUCT342100000000003,1992,M09,1992 Sep,14.5, Elizabeth
LAUCT342100000000003,1992,M10,1992 Oct,13.5, Elizabeth
LAUCT342100000000003,1992,M11,1992 Nov,13.2, Elizabeth
LAUCT342100000000003,1992,M12,1992 Dec,13.0, Elizabeth
LAUCT342100000000003,1993,M01,1993 Jan,13.8, Elizabeth
LAUCT342100000000003,1993,M02,1993 Feb,14.1, Elizabeth
LAUCT342100000000003,1993,M03,1993 Mar,14.0, Elizabeth
LAUCT342100000000003,1993,M04,1993 Apr,14.0, Elizabeth
LAUCT342100000000003,1993,M05,1993 May,14.0, Elizabeth
LAUCT342100000000003,1993,M06,1993 Jun,13.9, Elizabeth
LAUCT342100000000003,1993,M07,1993 Jul,14.0, Elizabeth
LAUCT342100000000003,1993,M08,1993 Aug,12.8, Elizabeth
LAUCT342100000000003,1993,M09,1993 Sep,12.4, Elizabeth
LAUCT342100000000003,1993,M10,1993 Oct,12.1, Elizabeth
LAUCT342100000000003,1993,M11,1993 Nov,11.2, Elizabeth
LAUCT342100000000003,1993,M12,1993 Dec,10.7, Elizabeth
LAUCT342100000000003,1994,M01,1994 Jan,12.2, Elizabeth
LAUCT342100000000003,1994,M02,1994 Feb,12.2, Elizabeth
LAUCT342100000000003,1994,M03,1994 Mar,12.3, Elizabeth
LAUCT342100000000003,1994,M04,1994 Apr,11.9, Elizabeth
LAUCT342100000000003,1994,M05,1994 May,12.1, Elizabeth
LAUCT342100000000003,1994,M06,1994 Jun,12.5, Elizabeth
LAUCT342100000000003,1994,M07,1994 Jul,12.8, Elizabeth
LAUCT342100000000003,1994,M08,1994 Aug,11.8, Elizabeth
LAUCT342100000000003,1994,M09,1994 Sep,11.2, Elizabeth
LAUCT342100000000003,1994,M10,1994 Oct,10.8, Elizabeth
LAUCT342100000000003,1994,M11,1994 Nov,10.2, Elizabeth
LAUCT342100000000003,1994,M12,1994 Dec,9.4, Elizabeth
LAUCT342100000000003,1995,M01,1995 Jan,10.9, Elizabeth
LAUCT342100000000003,1995,M02,1995 Feb,10.4, Elizabeth
LAUCT342100000000003,1995,M03,1995 Mar,10.4, Elizabeth
LAUCT342100000000003,1995,M04,1995 Apr,10.3, Elizabeth
LAUCT342100000000003,1995,M05,1995 May,10.7, Elizabeth
LAUCT342100000000003,1995,M06,1995 Jun,11.2, Elizabeth
LAUCT342100000000003,1995,M07,1995 Jul,11.8, Elizabeth
LAUCT342100000000003,1995,M08,1995 Aug,11.2, Elizabeth
LAUCT342100000000003,1995,M09,1995 Sep,10.8, Elizabeth
LAUCT342100000000003,1995,M10,1995 Oct,10.0, Elizabeth
LAUCT342100000000003,1995,M11,1995 Nov,9.9, Elizabeth
LAUCT342100000000003,1995,M12,1995 Dec,9.8, Elizabeth
LAUCT342100000000003,1996,M01,1996 Jan,11.2, Elizabeth
LAUCT342100000000003,1996,M02,1996 Feb,10.9, Elizabeth
LAUCT342100000000003,1996,M03,1996 Mar,11.0, Elizabeth
LAUCT342100000000003,1996,M04,1996 Apr,10.7, Elizabeth
LAUCT342100000000003,1996,M05,1996 May,10.8, Elizabeth
LAUCT342100000000003,1996,M06,1996 Jun,10.2, Elizabeth
LAUCT342100000000003,1996,M07,1996 Jul,11.0, Elizabeth
LAUCT342100000000003,1996,M08,1996 Aug,9.9, Elizabeth
LAUCT342100000000003,1996,M09,1996 Sep,9.9, Elizabeth
LAUCT342100000000003,1996,M10,1996 Oct,9.3, Elizabeth
LAUCT342100000000003,1996,M11,1996 Nov,8.9, Elizabeth
LAUCT342100000000003,1996,M12,1996 Dec,8.8, Elizabeth
LAUCT342100000000003,1997,M01,1997 Jan,9.9, Elizabeth
LAUCT342100000000003,1997,M02,1997 Feb,9.7, Elizabeth
LAUCT342100000000003,1997,M03,1997 Mar,9.7, Elizabeth
LAUCT342100000000003,1997,M04,1997 Apr,8.8, Elizabeth
LAUCT342100000000003,1997,M05,1997 May,9.0, Elizabeth
LAUCT342100000000003,1997,M06,1997 Jun,9.4, Elizabeth
LAUCT342100000000003,1997,M07,1997 Jul,9.7, Elizabeth
LAUCT342100000000003,1997,M08,1997 Aug,8.8, Elizabeth
LAUCT342100000000003,1997,M09,1997 Sep,9.1, Elizabeth
LAUCT342100000000003,1997,M10,1997 Oct,8.5, Elizabeth
LAUCT342100000000003,1997,M11,1997 Nov,7.7, Elizabeth
LAUCT342100000000003,1997,M12,1997 Dec,7.8, Elizabeth
LAUCT342100000000003,1998,M01,1998 Jan,9.0, Elizabeth
LAUCT342100000000003,1998,M02,1998 Feb,8.9, Elizabeth
LAUCT342100000000003,1998,M03,1998 Mar,9.1, Elizabeth
LAUCT342100000000003,1998,M04,1998 Apr,7.9, Elizabeth
LAUCT342100000000003,1998,M05,1998 May,7.7, Elizabeth
LAUCT342100000000003,1998,M06,1998 Jun,7.9, Elizabeth
LAUCT342100000000003,1998,M07,1998 Jul,9.0, Elizabeth
LAUCT342100000000003,1998,M08,1998 Aug,7.3, Elizabeth
LAUCT342100000000003,1998,M09,1998 Sep,7.3, Elizabeth
LAUCT342100000000003,1998,M10,1998 Oct,6.9, Elizabeth
LAUCT342100000000003,1998,M11,1998 Nov,6.5, Elizabeth
LAUCT342100000000003,1998,M12,1998 Dec,6.3, Elizabeth
LAUCT342100000000003,1999,M01,1999 Jan,7.7, Elizabeth
LAUCT342100000000003,1999,M02,1999 Feb,8.1, Elizabeth
LAUCT342100000000003,1999,M03,1999 Mar,8.2, Elizabeth
LAUCT342100000000003,1999,M04,1999 Apr,8.0, Elizabeth
LAUCT342100000000003,1999,M05,1999 May,8.2, Elizabeth
LAUCT342100000000003,1999,M06,1999 Jun,8.8, Elizabeth
LAUCT342100000000003,1999,M07,1999 Jul,9.3, Elizabeth
LAUCT342100000000003,1999,M08,1999 Aug,8.0, Elizabeth
LAUCT342100000000003,1999,M09,1999 Sep,7.9, Elizabeth
LAUCT342100000000003,1999,M10,1999 Oct,6.9, Elizabeth
LAUCT342100000000003,1999,M11,1999 Nov,6.4, Elizabeth
LAUCT342100000000003,1999,M12,1999 Dec,5.8, Elizabeth
LAUCT342100000000003,2000,M01,2000 Jan,7.0, Elizabeth
LAUCT342100000000003,2000,M02,2000 Feb,7.1, Elizabeth
LAUCT342100000000003,2000,M03,2000 Mar,6.7, Elizabeth
LAUCT342100000000003,2000,M04,2000 Apr,5.9, Elizabeth
LAUCT342100000000003,2000,M05,2000 May,6.3, Elizabeth
LAUCT342100000000003,2000,M06,2000 Jun,6.2, Elizabeth
LAUCT342100000000003,2000,M07,2000 Jul,7.0, Elizabeth
LAUCT342100000000003,2000,M08,2000 Aug,6.9, Elizabeth
LAUCT342100000000003,2000,M09,2000 Sep,6.9, Elizabeth
LAUCT342100000000003,2000,M10,2000 Oct,6.4, Elizabeth
LAUCT342100000000003,2000,M11,2000 Nov,6.4, Elizabeth
LAUCT342100000000003,2000,M12,2000 Dec,5.8, Elizabeth
LAUCT342100000000003,2001,M01,2001 Jan,7.4, Elizabeth
LAUCT342100000000003,2001,M02,2001 Feb,7.1, Elizabeth
LAUCT342100000000003,2001,M03,2001 Mar,7.0, Elizabeth
LAUCT342100000000003,2001,M04,2001 Apr,6.5, Elizabeth
LAUCT342100000000003,2001,M05,2001 May,6.6, Elizabeth
LAUCT342100000000003,2001,M06,2001 Jun,7.4, Elizabeth
LAUCT342100000000003,2001,M07,2001 Jul,7.7, Elizabeth
LAUCT342100000000003,2001,M08,2001 Aug,7.9, Elizabeth
LAUCT342100000000003,2001,M09,2001 Sep,8.0, Elizabeth
LAUCT342100000000003,2001,M10,2001 Oct,8.4, Elizabeth
LAUCT342100000000003,2001,M11,2001 Nov,8.7, Elizabeth
LAUCT342100000000003,2001,M12,2001 Dec,9.0, Elizabeth
LAUCT342100000000003,2002,M01,2002 Jan,10.9, Elizabeth
LAUCT342100000000003,2002,M02,2002 Feb,10.7, Elizabeth
LAUCT342100000000003,2002,M03,2002 Mar,10.8, Elizabeth
LAUCT342100000000003,2002,M04,2002 Apr,10.3, Elizabeth
LAUCT342100000000003,2002,M05,2002 May,10.2, Elizabeth
LAUCT342100000000003,2002,M06,2002 Jun,10.8, Elizabeth
LAUCT342100000000003,2002,M07,2002 Jul,11.1, Elizabeth
LAUCT342100000000003,2002,M08,2002 Aug,10.3, Elizabeth
LAUCT342100000000003,2002,M09,2002 Sep,10.2, Elizabeth
LAUCT342100000000003,2002,M10,2002 Oct,10.2, Elizabeth
LAUCT342100000000003,2002,M11,2002 Nov,10.2, Elizabeth
LAUCT342100000000003,2002,M12,2002 Dec,9.8, Elizabeth
LAUCT342100000000003,2003,M01,2003 Jan,11.1, Elizabeth
LAUCT342100000000003,2003,M02,2003 Feb,11.0, Elizabeth
LAUCT342100000000003,2003,M03,2003 Mar,10.9, Elizabeth
LAUCT342100000000003,2003,M04,2003 Apr,10.3, Elizabeth
LAUCT342100000000003,2003,M05,2003 May,10.3, Elizabeth
LAUCT342100000000003,2003,M06,2003 Jun,11.0, Elizabeth
LAUCT342100000000003,2003,M07,2003 Jul,11.3, Elizabeth
LAUCT342100000000003,2003,M08,2003 Aug,10.4, Elizabeth
LAUCT342100000000003,2003,M09,2003 Sep,10.4, Elizabeth
LAUCT342100000000003,2003,M10,2003 Oct,9.8, Elizabeth
LAUCT342100000000003,2003,M11,2003 Nov,9.3, Elizabeth
LAUCT342100000000003,2003,M12,2003 Dec,9.0, Elizabeth
LAUCT342100000000003,2004,M01,2004 Jan,10.6, Elizabeth
LAUCT342100000000003,2004,M02,2004 Feb,10.3, Elizabeth
LAUCT342100000000003,2004,M03,2004 Mar,10.1, Elizabeth
LAUCT342100000000003,2004,M04,2004 Apr,8.9, Elizabeth
LAUCT342100000000003,2004,M05,2004 May,8.5, Elizabeth
LAUCT342100000000003,2004,M06,2004 Jun,9.0, Elizabeth
LAUCT342100000000003,2004,M07,2004 Jul,9.3, Elizabeth
LAUCT342100000000003,2004,M08,2004 Aug,8.2, Elizabeth
LAUCT342100000000003,2004,M09,2004 Sep,7.9, Elizabeth
LAUCT342100000000003,2004,M10,2004 Oct,7.3, Elizabeth
LAUCT342100000000003,2004,M11,2004 Nov,7.1, Elizabeth
LAUCT342100000000003,2004,M12,2004 Dec,6.8, Elizabeth
LAUCT342100000000003,2005,M01,2005 Jan,7.0, Elizabeth
LAUCT342100000000003,2005,M02,2005 Feb,7.6, Elizabeth
LAUCT342100000000003,2005,M03,2005 Mar,7.5, Elizabeth
LAUCT342100000000003,2005,M04,2005 Apr,6.3, Elizabeth
LAUCT342100000000003,2005,M05,2005 May,6.3, Elizabeth
LAUCT342100000000003,2005,M06,2005 Jun,6.7, Elizabeth
LAUCT342100000000003,2005,M07,2005 Jul,6.8, Elizabeth
LAUCT342100000000003,2005,M08,2005 Aug,6.0, Elizabeth
LAUCT342100000000003,2005,M09,2005 Sep,6.7, Elizabeth
LAUCT342100000000003,2005,M10,2005 Oct,6.2, Elizabeth
LAUCT342100000000003,2005,M11,2005 Nov,6.6, Elizabeth
LAUCT342100000000003,2005,M12,2005 Dec,6.9, Elizabeth
LAUCT342100000000003,2006,M01,2006 Jan,7.5, Elizabeth
LAUCT342100000000003,2006,M02,2006 Feb,8.0, Elizabeth
LAUCT342100000000003,2006,M03,2006 Mar,7.6, Elizabeth
LAUCT342100000000003,2006,M04,2006 Apr,7.4, Elizabeth
LAUCT342100000000003,2006,M05,2006 May,7.3, Elizabeth
LAUCT342100000000003,2006,M06,2006 Jun,7.2, Elizabeth
LAUCT342100000000003,2006,M07,2006 Jul,7.4, Elizabeth
LAUCT342100000000003,2006,M08,2006 Aug,6.4, Elizabeth
LAUCT342100000000003,2006,M09,2006 Sep,6.7, Elizabeth
LAUCT342100000000003,2006,M10,2006 Oct,5.8, Elizabeth
LAUCT342100000000003,2006,M11,2006 Nov,5.9, Elizabeth
LAUCT342100000000003,2006,M12,2006 Dec,5.9, Elizabeth
LAUCT342100000000003,2007,M01,2007 Jan,7.1, Elizabeth
LAUCT342100000000003,2007,M02,2007 Feb,7.3, Elizabeth
LAUCT342100000000003,2007,M03,2007 Mar,6.7, Elizabeth
LAUCT342100000000003,2007,M04,2007 Apr,6.2, Elizabeth
LAUCT342100000000003,2007,M05,2007 May,6.2, Elizabeth
LAUCT342100000000003,2007,M06,2007 Jun,6.4, Elizabeth
LAUCT342100000000003,2007,M07,2007 Jul,6.4, Elizabeth
LAUCT342100000000003,2007,M08,2007 Aug,5.3, Elizabeth
LAUCT342100000000003,2007,M09,2007 Sep,5.7, Elizabeth
LAUCT342100000000003,2007,M10,2007 Oct,5.6, Elizabeth
LAUCT342100000000003,2007,M11,2007 Nov,5.5, Elizabeth
LAUCT342100000000003,2007,M12,2007 Dec,6.2, Elizabeth
LAUCT342100000000003,2008,M01,2008 Jan,7.3, Elizabeth
LAUCT342100000000003,2008,M02,2008 Feb,7.3, Elizabeth
LAUCT342100000000003,2008,M03,2008 Mar,7.3, Elizabeth
LAUCT342100000000003,2008,M04,2008 Apr,6.6, Elizabeth
LAUCT342100000000003,2008,M05,2008 May,7.3, Elizabeth
LAUCT342100000000003,2008,M06,2008 Jun,7.4, Elizabeth
LAUCT342100000000003,2008,M07,2008 Jul,7.7, Elizabeth
LAUCT342100000000003,2008,M08,2008 Aug,7.4, Elizabeth
LAUCT342100000000003,2008,M09,2008 Sep,7.6, Elizabeth
LAUCT342100000000003,2008,M10,2008 Oct,7.9, Elizabeth
LAUCT342100000000003,2008,M11,2008 Nov,8.1, Elizabeth
LAUCT342100000000003,2008,M12,2008 Dec,9.3, Elizabeth
LAUCT342100000000003,2009,M01,2009 Jan,11.3, Elizabeth
LAUCT342100000000003,2009,M02,2009 Feb,12.0, Elizabeth
LAUCT342100000000003,2009,M03,2009 Mar,12.3, Elizabeth
LAUCT342100000000003,2009,M04,2009 Apr,11.8, Elizabeth
LAUCT342100000000003,2009,M05,2009 May,12.3, Elizabeth
LAUCT342100000000003,2009,M06,2009 Jun,12.7, Elizabeth
LAUCT342100000000003,2009,M07,2009 Jul,12.5, Elizabeth
LAUCT342100000000003,2009,M08,2009 Aug,11.8, Elizabeth
LAUCT342100000000003,2009,M09,2009 Sep,12.3, Elizabeth
LAUCT342100000000003,2009,M10,2009 Oct,12.6, Elizabeth
LAUCT342100000000003,2009,M11,2009 Nov,12.4, Elizabeth
LAUCT342100000000003,2009,M12,2009 Dec,12.7, Elizabeth
LAUCT342100000000003,2010,M01,2010 Jan,12.3, Elizabeth
LAUCT342100000000003,2010,M02,2010 Feb,12.2, Elizabeth
LAUCT342100000000003,2010,M03,2010 Mar,12.2, Elizabeth
LAUCT342100000000003,2010,M04,2010 Apr,11.6, Elizabeth
LAUCT342100000000003,2010,M05,2010 May,11.3, Elizabeth
LAUCT342100000000003,2010,M06,2010 Jun,11.3, Elizabeth
LAUCT342100000000003,2010,M07,2010 Jul,11.1, Elizabeth
LAUCT342100000000003,2010,M08,2010 Aug,10.5, Elizabeth
LAUCT342100000000003,2010,M09,2010 Sep,10.9, Elizabeth
LAUCT342100000000003,2010,M10,2010 Oct,10.6, Elizabeth
LAUCT342100000000003,2010,M11,2010 Nov,10.8, Elizabeth
LAUCT342100000000003,2010,M12,2010 Dec,10.7, Elizabeth
LAUCT342100000000003,2011,M01,2011 Jan,11.6, Elizabeth
LAUCT342100000000003,2011,M02,2011 Feb,12.0, Elizabeth
LAUCT342100000000003,2011,M03,2011 Mar,11.9, Elizabeth
LAUCT342100000000003,2011,M04,2011 Apr,11.3, Elizabeth
LAUCT342100000000003,2011,M05,2011 May,11.7, Elizabeth
LAUCT342100000000003,2011,M06,2011 Jun,11.8, Elizabeth
LAUCT342100000000003,2011,M07,2011 Jul,11.4, Elizabeth
LAUCT342100000000003,2011,M08,2011 Aug,10.5, Elizabeth
LAUCT342100000000003,2011,M09,2011 Sep,11.1, Elizabeth
LAUCT342100000000003,2011,M10,2011 Oct,10.9, Elizabeth
LAUCT342100000000003,2011,M11,2011 Nov,10.5, Elizabeth
LAUCT342100000000003,2011,M12,2011 Dec,10.6, Elizabeth
LAUCT342100000000003,2012,M01,2012 Jan,11.6, Elizabeth
LAUCT342100000000003,2012,M02,2012 Feb,11.6, Elizabeth
LAUCT342100000000003,2012,M03,2012 Mar,11.6, Elizabeth
LAUCT342100000000003,2012,M04,2012 Apr,10.9, Elizabeth
LAUCT342100000000003,2012,M05,2012 May,11.2, Elizabeth
LAUCT342100000000003,2012,M06,2012 Jun,11.5, Elizabeth
LAUCT342100000000003,2012,M07,2012 Jul,11.5, Elizabeth
LAUCT342100000000003,2012,M08,2012 Aug,10.8, Elizabeth
LAUCT342100000000003,2012,M09,2012 Sep,10.7, Elizabeth
LAUCT342100000000003,2012,M10,2012 Oct,10.7, Elizabeth
LAUCT342100000000003,2012,M11,2012 Nov,11.1, Elizabeth
LAUCT342100000000003,2012,M12,2012 Dec,10.9, Elizabeth
LAUCT342100000000003,2013,M01,2013 Jan,11.9, Elizabeth
LAUCT342100000000003,2013,M02,2013 Feb,11.3, Elizabeth
LAUCT342100000000003,2013,M03,2013 Mar,11.0, Elizabeth
LAUCT342100000000003,2013,M04,2013 Apr,10.3, Elizabeth
LAUCT342100000000003,2013,M05,2013 May,10.5, Elizabeth
LAUCT342100000000003,2013,M06,2013 Jun,10.5, Elizabeth
LAUCT342100000000003,2013,M07,2013 Jul,10.3, Elizabeth
LAUCT342100000000003,2013,M08,2013 Aug,9.4, Elizabeth
LAUCT342100000000003,2013,M09,2013 Sep,9.6, Elizabeth
LAUCT342100000000003,2013,M10,2013 Oct,9.2, Elizabeth
LAUCT342100000000003,2013,M11,2013 Nov,8.5, Elizabeth
LAUCT342100000000003,2013,M12,2013 Dec,8.3, Elizabeth
LAUCT342100000000003,2014,M01,2014 Jan,9.4, Elizabeth
LAUCT342100000000003,2014,M02,2014 Feb,9.5, Elizabeth
LAUCT342100000000003,2014,M03,2014 Mar,9.1, Elizabeth
LAUCT342100000000003,2014,M04,2014 Apr,8.0, Elizabeth
LAUCT342100000000003,2014,M05,2014 May,8.2, Elizabeth
LAUCT342100000000003,2014,M06,2014 Jun,8.2, Elizabeth
LAUCT342100000000003,2014,M07,2014 Jul,8.8, Elizabeth
LAUCT342100000000003,2014,M08,2014 Aug,8.5, Elizabeth
LAUCT342100000000003,2014,M09,2014 Sep,8.5, Elizabeth
LAUCT342100000000003,2014,M10,2014 Oct,8.1, Elizabeth
LAUCT342100000000003,2014,M11,2014 Nov,8.0, Elizabeth
LAUCT342100000000003,2014,M12,2014 Dec,7.6, Elizabeth
LAUCT342100000000003,2015,M01,2015 Jan,8.6, Elizabeth
LAUCT342100000000003,2015,M02,2015 Feb,8.6, Elizabeth
LAUCT342100000000003,2015,M03,2015 Mar,8.2, Elizabeth
LAUCT342100000000003,2015,M04,2015 Apr,7.4, Elizabeth
LAUCT342100000000003,2015,M05,2015 May,7.4, Elizabeth
LAUCT342100000000003,2015,M06,2015 Jun,7.2, Elizabeth
LAUCT342100000000003,2015,M07,2015 Jul,7.6, Elizabeth
LAUCT342100000000003,2015,M08,2015 Aug,6.8, Elizabeth
LAUCT342100000000003,2015,M09,2015 Sep,6.6, Elizabeth
LAUCT342100000000003,2015,M10,2015 Oct,6.3, Elizabeth
LAUCT342100000000003,2015,M11,2015 Nov,5.9, Elizabeth
LAUCT342100000000003,2015,M12,2015 Dec,5.6, Elizabeth
LAUCT342100000000003,2016,M01,2016 Jan,5.9, Elizabeth
LAUCT342100000000003,2016,M02,2016 Feb,6.0, Elizabeth
LAUCT342100000000003,2016,M03,2016 Mar,6.3, Elizabeth
LAUCT342100000000003,2016,M04,2016 Apr,6.2, Elizabeth
LAUCT342100000000003,2016,M05,2016 May,6.2, Elizabeth
LAUCT342100000000003,2016,M06,2016 Jun,6.4, Elizabeth
LAUCT342100000000003,2016,M07,2016 Jul,7.0, Elizabeth
LAUCT342100000000003,2016,M08,2016 Aug,6.7, Elizabeth
LAUCT342100000000003,2016,M09,2016 Sep,6.7, Elizabeth
